Line,Sample,X,Y,Mark,Status,Time[ms],Time[hhmmss.sss],PowerLn,I_450Hz,Q_450Hz,I_1530Hz,Q_1530Hz,I_5310Hz,Q_5310Hz,I_18330Hz,Q_18330Hz,I_63030Hz,Q_63030Hz,QSum
 0,  99,      -14.42,        0.00,   0,0, 41097809.700,112457.8097,    1.2, 1.29209e+003, 4.37056e+002, 1.33868e+003,-2.16214e+001, 1.26563e+003, 1.42737e+001, 1.34449e+003,-3.14302e+002, 1.09388e+003,-8.25486e+002,-7.10080e+002
 0, 100,      -14.56,        0.00,   0,0, 41097909.700,112457.9097,    2.5, 1.69935e+003, 2.83350e+001, 1.57598e+003, 8.97821e+001, 1.38147e+003,-6.24907e-001, 1.41916e+003,-3.58828e+002, 1.25991e+003,-8.82853e+002,-1.12419e+003
 0, 101,      -14.71,        0.00,   0,0, 41098009.700,112458.0097,    2.1, 2.07821e+003,-3.79336e+002, 1.70778e+003, 1.16567e+002, 1.62470e+003,-8.25570e+001, 1.46150e+003,-4.36444e+002, 1.35459e+003,-9.00905e+002,-1.68268e+003
 0, 102,      -14.85,        0.00,   0,0, 41098109.700,112458.1097,    1.8, 2.05738e+003,-2.29403e+002, 1.81095e+003, 1.24807e+002, 1.86009e+003,-9.33296e+001, 1.69548e+003,-3.22700e+002, 1.54750e+003,-9.30862e+002,-1.45149e+003
 0, 103,      -15.00,        0.00,   0,0, 41098209.700,112458.2097,    3.8, 1.71954e+003, 4.14263e+002, 1.85396e+003, 4.04007e+001, 1.83688e+003,-1.41806e+002, 1.85466e+003,-2.92725e+002, 1.77644e+003,-8.85228e+002,-8.65095e+002
 0, 104,      -15.15,        0.00,   0,0, 41098309.700,112458.3097,    3.6, 1.51970e+003, 7.25848e+002, 1.70645e+003,-4.37292e+000, 1.81063e+003,-4.30038e+001, 1.85427e+003,-3.70279e+002, 1.75272e+003,-9.04556e+002,-5.96364e+002
 0, 105,      -15.29,        0.00,   0,0, 41098409.700,112458.4097,    1.3, 1.61218e+003, 5.17373e+002, 1.76949e+003,-1.23903e+001, 1.72292e+003, 8.99773e+001, 1.73288e+003,-3.88573e+002, 1.76706e+003,-1.00359e+003,-7.97201e+002
 0, 106,      -15.44,        0.00,   0,0, 41098509.700,112458.5097,    2.0, 1.72982e+003, 1.16773e+002, 1.75150e+003,-3.59600e+001, 1.71153e+003,-9.23331e+001, 1.53813e+003,-1.76391e+002, 1.49652e+003,-9.54004e+002,-1.14192e+003
 0, 107,      -15.58,        0.00,   0,0, 41098609.700,112458.6097,    1.7, 1.79339e+003,-2.39577e+002, 1.71822e+003,-8.70647e+001, 1.55367e+003,-6.26990e+001, 1.46277e+003,-1.45585e+002, 1.23140e+003,-8.96524e+002,-1.43145e+003
 0, 108,      -15.73,        0.00,   0,0, 41098709.700,112458.7097,    1.0, 1.59311e+003,-2.53275e+002, 1.43644e+003,-1.25055e+002, 1.29913e+003,-4.43853e+000, 1.28583e+003,-3.73870e+002, 1.05699e+003,-1.00140e+003,-1.75803e+003
 0, 109,      -15.87,        0.00,   0,0, 41098809.700,112458.8097,    0.5, 1.23845e+003,-1.53733e+002, 1.10696e+003, 2.58901e+001, 1.12186e+003, 7.74642e+001, 1.06236e+003,-2.51798e+002, 8.22717e+002,-1.00642e+003,-1.30860e+003
 0, 110,      -16.02,        0.00,   0,0, 41098909.700,112458.9097,    2.4, 9.93854e+002,-1.07504e+002, 9.89291e+002,-9.21261e+001, 1.09381e+003, 6.97416e+001, 9.24058e+002,-2.62096e+002, 6.68188e+002,-8.90067e+002,-1.28205e+003
 0, 111,      -16.17,        0.00,   0,0, 41099009.800,112459.0098,    3.6, 8.39928e+002, 3.93083e+002, 1.16672e+003,-1.46559e+002, 1.07486e+003, 6.77866e+000, 9.17938e+002,-2.72217e+002, 7.34029e+002,-8.59753e+002,-8.78667e+002
 0, 112,      -16.31,        0.00,   0,0, 41099109.800,112459.1098,    3.5, 8.58229e+002, 5.46414e+002, 1.06506e+003,-1.16989e+002, 1.15365e+003,-9.00159e+001, 1.20368e+003,-2.58079e+002, 8.86738e+002,-8.65661e+002,-7.84331e+002
 0, 113,      -16.46,        0.00,   0,0, 41099209.800,112459.2098,    1.8, 1.02341e+003, 6.10094e+002, 1.08873e+003,-5.72249e+001, 1.32704e+003,-6.98121e+001, 1.39362e+003,-2.75671e+002, 1.14930e+003,-8.24143e+002,-6.16757e+002
 0, 114,      -16.60,        0.00,   0,0, 41099309.800,112459.3098,    1.1, 1.23302e+003, 4.52387e+002, 1.25473e+003,-3.28989e+001, 1.55447e+003, 6.59653e+001, 1.38400e+003,-3.06398e+002, 1.44885e+003,-8.68552e+002,-6.89496e+002
 0, 115,      -16.75,        0.00,   0,0, 41099409.800,112459.4098,    3.7, 1.52037e+003,-6.44001e+001, 1.39962e+003, 7.21826e+001, 1.53255e+003,-3.94024e+001, 1.46193e+003,-3.25175e+002, 1.30465e+003,-9.28213e+002,-1.28501e+003
 0, 116,      -16.89,        0.00,   0,0, 41099509.800,112459.5098,    2.9, 1.96312e+003,-5.55410e+002, 1.62737e+003, 1.33475e+002, 1.39884e+003,-2.84669e+001, 1.43227e+003,-3.30177e+002, 1.22148e+003,-1.02785e+003,-1.80842e+003
 0, 117,      -17.04,        0.00,   0,0, 41099609.800,112459.6098,    1.2, 1.90504e+003,-6.30154e+002, 1.63454e+003, 9.09153e+001, 1.41239e+003,-3.47158e+000, 1.30652e+003,-3.17552e+002, 1.29279e+003,-1.02653e+003,-1.88679e+003
 0, 118,      -17.18,        0.00,   0,0, 41099709.800,112459.7098,    2.6, 1.53858e+003,-3.29101e+001, 1.52947e+003,-1.66710e+001, 1.40849e+003,-9.29369e+001, 1.33264e+003,-3.73911e+002, 1.30692e+003,-8.79600e+002,-1.39603e+003
 0, 119,      -17.33,        0.00,   0,0, 41099809.800,112459.8098,    4.4, 1.24368e+003, 4.81891e+002, 1.25228e+003,-2.52989e+001, 1.33776e+003,-5.18120e+001, 1.23681e+003,-3.72364e+002, 1.31677e+003,-9.25745e+002,-8.93329e+002
 0, 120,      -17.48,        0.00,   0,0, 41099909.800,112459.9098,    4.5, 8.66426e+002, 6.92992e+002, 8.87413e+002,-2.42424e+001, 1.26983e+003, 5.84469e+001, 1.03340e+003,-1.64572e+002, 1.23882e+003,-8.45253e+002,-2.82628e+002
 0, 121,      -17.62,        0.00,   0,0, 41100009.800,112500.0098,    1.7, 6.98993e+002, 6.17293e+002, 8.55025e+002,-4.17129e+001, 1.17872e+003,-4.03230e+001, 1.05962e+003,-2.36476e+002, 1.18850e+003,-8.16269e+002,-5.17488e+002
 0, 122,      -17.77,        0.00,   0,0, 41100109.800,112500.1098,    2.3, 8.88483e+002, 3.26934e+002, 1.03539e+003,-7.01379e+001, 1.13851e+003,-9.83873e+001, 1.01674e+003,-3.80709e+002, 1.06858e+003,-9.07051e+002,-1.12935e+003
 0, 123,      -17.91,        0.00,   0,0, 41100209.800,112500.2098,    1.6, 1.22811e+003,-2.67698e+001, 1.11825e+003,-2.95139e+001, 1.12562e+003,-9.58961e+001, 8.68047e+002,-3.09550e+002, 9.20208e+002,-1.02371e+003,-1.48544e+003
 0, 124,      -18.06,        0.00,   0,0, 41100309.800,112500.3098,    2.9, 1.28748e+003,-2.98434e+002, 1.14754e+003, 6.15584e+001, 1.08900e+003,-1.22608e+002, 8.52160e+002,-2.60470e+002, 8.64468e+002,-9.31849e+002,-1.55180e+003
 0, 125,      -18.20,        0.00,   0,0, 41100409.800,112500.4098,    1.8, 1.21273e+003,-2.86341e+002, 1.10129e+003, 9.44965e+001, 9.23787e+002,-1.35780e+002, 7.52507e+002,-2.06597e+002, 6.60112e+002,-7.55094e+002,-1.28932e+003
 0, 126,      -18.35,        0.00,   0,0, 41100509.800,112500.5098,    2.7, 9.55259e+002,-3.64533e+001, 9.69139e+002, 7.67646e+001, 7.39992e+002,-1.03053e+002, 6.99922e+002,-1.92693e+002, 5.96220e+002,-8.75228e+002,-1.13066e+003
 0, 127,      -18.50,        0.00,   0,0, 41100609.800,112500.6098,    5.6, 4.88988e+002, 6.20180e+002, 7.77107e+002, 4.82120e+001, 6.86103e+002, 5.85709e+001, 6.26912e+002,-1.75582e+002, 6.14888e+002,-9.47649e+002,-3.96268e+002
 0, 128,      -18.64,        0.00,   0,0, 41100709.800,112500.7098,    2.9, 2.01628e+002, 1.05673e+003, 6.92561e+002,-2.26919e+001, 6.00564e+002, 8.43811e+001, 5.93979e+002,-2.45363e+002, 5.96126e+002,-7.99805e+002, 7.32555e+001
 0, 129,      -18.79,        0.00,   0,0, 41100809.800,112500.8098,    1.5, 4.43892e+002, 6.27183e+002, 7.46010e+002,-1.04021e+002, 8.11505e+002, 6.59765e+001, 8.13970e+002,-3.09694e+002, 7.90942e+002,-7.58594e+002,-4.79150e+002
 0, 130,      -18.93,        0.00,   0,0, 41100909.800,112500.9098,    2.1, 7.50884e+002, 2.81418e+002, 9.31198e+002,-8.25320e+001, 8.78365e+002,-8.72617e+001, 8.00430e+002,-2.98155e+002, 9.53640e+002,-9.35914e+002,-1.12245e+003
 0, 131,      -19.08,        0.00,   0,0, 41101009.800,112501.0098,    5.9, 1.16678e+003,-3.19670e+002, 1.08397e+003, 1.23424e+002, 9.46386e+002,-1.94473e+002, 8.12136e+002,-2.85488e+002, 8.53752e+002,-8.95834e+002,-1.57204e+003
 0, 132,      -19.22,        0.00,   0,0, 41101109.800,112501.1098,    1.6, 1.43513e+003,-7.50687e+002, 1.28640e+003, 6.25730e+001, 1.04551e+003,-2.00514e+002, 8.48815e+002,-3.26358e+002, 8.55639e+002,-7.93104e+002,-2.00809e+003
 0, 133,      -19.37,        0.00,   0,0, 41101209.800,112501.2098,    2.6, 1.17616e+003,-2.63407e+002, 1.04563e+003,-1.66672e+001, 9.50721e+002,-1.76049e+002, 7.84882e+002,-2.94887e+002, 7.16728e+002,-8.93229e+002,-1.64424e+003
 0, 134,      -19.51,        0.00,   0,0, 41101309.800,112501.3098,    4.1, 7.49624e+002, 4.96484e+002, 7.72011e+002,-7.41653e+001, 7.99906e+002,-1.13781e+001, 8.09916e+002,-2.75497e+002, 6.98094e+002,-8.75579e+002,-7.40136e+002
 0, 135,      -19.66,        0.00,   0,0, 41101409.800,112501.4098,    3.7, 4.44633e+002, 8.39406e+002, 6.92206e+002,-1.30203e+002, 6.48452e+002,-3.18250e+000, 8.77672e+002,-3.02490e+002, 6.64777e+002,-9.51999e+002,-5.48469e+002
 0, 136,      -19.81,        0.00,   0,0, 41101509.800,112501.5098,    2.3, 3.58349e+002, 8.54378e+002, 7.68670e+002,-1.29270e+002, 5.45712e+002,-2.20812e+001, 6.96987e+002,-3.61499e+002, 5.81625e+002,-1.03782e+003,-6.96291e+002
 0, 137,      -19.95,        0.00,   0,0, 41101609.800,112501.6098,    1.7, 4.39438e+002, 5.23002e+002, 6.10904e+002,-7.96200e+001, 5.82678e+002,-6.46795e+001, 5.87372e+002,-3.34759e+002, 4.03201e+002,-9.25642e+002,-8.81698e+002
 0, 138,      -20.10,        0.00,   0,0, 41101709.800,112501.7098,    4.0, 8.05357e+002,-1.76868e+002, 7.58403e+002,-4.49527e+001, 7.85298e+002,-1.48532e+002, 5.32217e+002,-2.57205e+002, 5.25141e+002,-9.72859e+002,-1.60042e+003
 0, 139,      -20.24,        0.00,   0,0, 41101809.800,112501.8098,    2.2, 1.20344e+003,-4.08334e+002, 1.06437e+003, 1.06288e+002, 8.19619e+002,-1.67262e+002, 6.84778e+002,-2.59846e+002, 6.70880e+002,-9.23026e+002,-1.65218e+003
 0, 140,      -20.39,        0.00,   0,0, 41101909.800,112501.9098,    1.5, 1.37076e+003,-3.28049e+002, 1.19731e+003, 1.31230e+002, 1.00223e+003,-1.05093e+002, 9.43692e+002,-3.69322e+002, 6.93737e+002,-8.46097e+002,-1.51733e+003
 0, 141,      -20.53,        0.00,   0,0, 41102009.800,112502.0098,    0.9, 1.35655e+003,-1.22810e+002, 1.19489e+003,-9.77921e+000, 1.10387e+003,-7.07561e+000, 1.10024e+003,-4.37974e+002, 9.53574e+002,-8.75914e+002,-1.45355e+003
 0, 142,      -20.68,        0.00,   0,0, 41102109.800,112502.1098,    3.5, 1.09985e+003, 1.35112e+002, 1.15315e+003,-9.25249e+001, 1.12039e+003, 1.38190e+001, 1.12281e+003,-2.41491e+002, 1.11878e+003,-8.59073e+002,-1.04416e+003
 0, 143,      -20.83,        0.00,   0,0, 41102209.800,112502.2098,    2.7, 8.75631e+002, 3.47908e+002, 1.07928e+003,-4.84393e+000, 1.22020e+003, 9.83654e+001, 1.04827e+003,-2.54351e+002, 1.26508e+003,-9.04664e+002,-7.17586e+002
 0, 144,      -20.97,        0.00,   0,0, 41102309.800,112502.3098,    3.6, 8.12381e+002, 6.41482e+002, 1.12370e+003, 4.57390e+000, 1.27564e+003, 1.06905e+002, 1.08853e+003,-2.86448e+002, 1.18637e+003,-8.87324e+002,-4.20812e+002
 0, 145,      -21.12,        0.00,   0,0, 41102409.800,112502.4098,    1.2, 8.68289e+002, 7.02115e+002, 1.24190e+003,-1.63764e+002, 1.23727e+003,-2.00491e+001, 1.14810e+003,-2.27225e+002, 1.12843e+003,-1.01446e+003,-7.23386e+002
 0, 146,      -21.26,        0.00,   0,0, 41102509.800,112502.5098,    1.6, 1.07471e+003, 2.55458e+002, 1.26370e+003,-8.74438e+001, 1.31839e+003,-9.06480e+001, 1.08179e+003,-2.42504e+002, 1.08801e+003,-9.52541e+002,-1.11768e+003
 0, 147,      -21.41,        0.00,   0,0, 41102609.800,112502.6098,    4.1, 1.43540e+003,-1.45522e+002, 1.32376e+003,-5.31329e+001, 1.32441e+003,-1.74271e+002, 1.07725e+003,-2.89300e+002, 9.88882e+002,-7.89288e+002,-1.45151e+003
 0, 148,      -21.55,        0.00,   0,0, 41102709.800,112502.7098,    3.7, 1.62987e+003,-5.97966e+002, 1.33249e+003, 5.80014e+001, 1.20743e+003,-1.09654e+002, 1.11378e+003,-3.31002e+002, 9.12330e+002,-8.98008e+002,-1.87863e+003
 0, 149,      -21.70,        0.00,   0,0, 41102809.800,112502.8098,    1.8, 1.47670e+003,-6.89083e+002, 1.34992e+003, 6.81212e+001, 1.09194e+003,-7.66486e+001, 1.12601e+003,-2.74720e+002, 9.76476e+002,-9.61200e+002,-1.93353e+003
 0, 150,      -21.84,        0.00,   0,0, 41102909.800,112502.9098,    3.5, 1.02132e+003,-6.54435e+001, 1.22087e+003,-3.04787e+001, 1.04851e+003,-1.51068e+002, 1.19785e+003,-3.62403e+002, 9.58297e+002,-8.96911e+002,-1.50630e+003
 0, 151,      -21.99,        0.00,   0,0, 41103009.800,112503.0098,    4.5, 8.17220e+002, 7.52391e+002, 9.33523e+002,-8.20591e+001, 1.04761e+003,-4.40627e+001, 1.11882e+003,-4.00294e+002, 9.19762e+002,-8.08189e+002,-5.82215e+002
 0, 152,      -22.14,        0.00,   0,0, 41103109.800,112503.1098,    2.8, 7.55313e+002, 1.09553e+003, 8.50249e+002,-7.08683e+001, 9.33561e+002,-7.49018e+001, 9.97032e+002,-3.26266e+002, 9.99801e+002,-8.66333e+002,-2.42836e+002
 0, 153,      -22.28,        0.00,   0,0, 41103209.800,112503.2098,    2.4, 9.03946e+002, 8.79804e+002, 1.03210e+003,-7.14115e+001, 8.44087e+002,-2.29944e+002, 1.05020e+003,-3.05221e+002, 1.11244e+003,-9.83951e+002,-7.10723e+002
 0, 154,      -22.43,        0.00,   0,0, 41103309.800,112503.3098,    4.4, 1.25956e+003,-1.03335e+002, 1.37782e+003, 8.45621e+001, 9.92207e+002,-1.76835e+002, 1.03862e+003,-3.36979e+002, 9.76386e+002,-7.92066e+002,-1.32465e+003
 0, 155,      -22.57,        0.00,   0,0, 41103409.800,112503.4098,    2.6, 1.48888e+003,-5.71394e+002, 1.48415e+003,-2.08909e+001, 1.07395e+003,-1.69493e+002, 1.05679e+003,-3.02715e+002, 8.84533e+002,-7.92731e+002,-1.85722e+003
 0, 156,      -22.72,        0.00,   0,0, 41103509.800,112503.5098,    1.1, 1.45585e+003,-3.58194e+002, 1.33147e+003,-9.05878e+001, 1.09707e+003,-1.40887e+002, 1.03834e+003,-3.02268e+002, 8.83832e+002,-8.17400e+002,-1.70934e+003
 0, 157,      -22.86,        0.00,   0,0, 41103609.800,112503.6098,    1.0, 1.07073e+003, 2.13211e+002, 1.00109e+003,-6.34674e+001, 9.78327e+002,-1.43222e+002, 9.09664e+002,-3.67437e+002, 9.09786e+002,-7.87630e+002,-1.14855e+003
 0, 158,      -23.01,        0.00,   0,0, 41103709.800,112503.7098,    1.9, 8.37935e+002, 3.75078e+002, 8.61666e+002,-9.52878e+001, 9.67839e+002,-1.61376e+002, 8.34373e+002,-3.65688e+002, 8.98922e+002,-7.68389e+002,-1.01566e+003
 0, 159,      -23.16,        0.00,   0,0, 41103809.800,112503.8098,    3.2, 6.65942e+002, 6.87052e+002, 8.06434e+002,-4.95978e+001, 9.52321e+002,-9.98854e+001, 8.59745e+002,-3.59696e+002, 8.93325e+002,-8.28557e+002,-6.50684e+002
 0, 160,      -23.30,        0.00,   0,0, 41103909.800,112503.9098,    1.5, 5.60448e+002, 7.17352e+002, 8.05524e+002,-9.86030e+001, 6.96951e+002,-3.37571e+001, 9.40726e+002,-3.79025e+002, 8.06484e+002,-9.21762e+002,-7.15795e+002
 0, 161,      -23.45,        0.00,   0,0, 41104009.800,112504.0098,    1.4, 7.83964e+002, 4.52807e+002, 8.74170e+002,-9.17655e+001, 7.39565e+002, 1.16943e+001, 9.52005e+002,-3.26759e+002, 7.39472e+002,-9.67457e+002,-9.21481e+002
 0, 162,      -23.59,        0.00,   0,0, 41104109.800,112504.1098,    4.3, 9.34663e+002,-4.65490e+001, 1.06233e+003, 5.58160e+001, 9.47451e+002,-4.16320e+001, 9.28530e+002,-3.45904e+002, 8.43113e+002,-8.47954e+002,-1.22622e+003
 0, 163,      -23.74,        0.00,   0,0, 41104209.800,112504.2098,    4.6, 1.25319e+003,-6.04015e+002, 1.16346e+003, 6.18672e+001, 1.02302e+003,-1.58311e+002, 8.68374e+002,-2.86181e+002, 8.91697e+002,-8.02626e+002,-1.78927e+003
 0, 164,      -23.88,        0.00,   0,0, 41104309.800,112504.3098,    2.2, 1.36667e+003,-6.14749e+002, 1.30055e+003, 4.38471e+001, 9.93890e+002,-1.94656e+002, 8.98692e+002,-2.42286e+002, 9.04391e+002,-9.00005e+002,-1.90785e+003
 0, 165,      -24.03,        0.00,   0,0, 41104409.800,112504.4098,    2.8, 1.19400e+003,-7.15726e+001, 1.07340e+003, 4.87901e+001, 9.14321e+002,-1.24201e+002, 1.07277e+003,-2.82633e+002, 8.42345e+002,-8.30986e+002,-1.26060e+003
 0, 166,      -24.17,        0.00,   0,0, 41104509.800,112504.5098,    5.7, 7.19360e+002, 7.12680e+002, 9.50516e+002, 3.45793e+000, 1.02722e+003,-2.48945e+001, 9.88898e+002,-3.91692e+002, 7.98948e+002,-7.46302e+002,-4.46751e+002
 0, 167,      -24.32,        0.00,   0,0, 41104609.800,112504.6098,    4.6, 3.92667e+002, 1.11236e+003, 6.90505e+002,-1.71694e+002, 1.03469e+003,-7.13663e+001, 7.83989e+002,-5.06550e+002, 8.09238e+002,-8.16413e+002,-4.53666e+002
 0, 168,      -24.47,        0.00,   0,0, 41104709.800,112504.7098,    1.1, 4.51907e+002, 9.03833e+002, 7.57713e+002,-1.96778e+002, 8.33584e+002,-9.95659e+001, 8.02231e+002,-4.33806e+002, 8.30973e+002,-9.25924e+002,-7.52241e+002
 0, 169,      -24.61,        0.00,   0,0, 41104809.800,112504.8098,    3.3, 8.57030e+002, 1.59319e+002, 8.95906e+002,-1.53743e+002, 7.40242e+002,-9.17900e+001, 7.90911e+002,-2.56458e+002, 8.68180e+002,-9.45880e+002,-1.28855e+003
 0, 170,      -24.76,        0.00,   0,0, 41104909.800,112504.9098,    4.8, 1.18766e+003,-3.45659e+002, 9.19082e+002,-1.93983e+001, 7.53903e+002,-8.77949e+001, 7.75667e+002,-2.09571e+002, 7.15428e+002,-9.37874e+002,-1.60030e+003
 0, 171,      -24.90,        0.00,   0,0, 41105009.800,112505.0098,    5.0, 1.22957e+003,-6.52369e+002, 1.10939e+003, 4.39597e+001, 7.58546e+002,-2.03000e+002, 7.32144e+002,-1.89136e+002, 7.15589e+002,-9.27368e+002,-1.92791e+003
 0, 172,      -25.05,        0.00,   0,0, 41105109.800,112505.1098,    3.1, 1.21813e+003,-7.34185e+002, 1.15160e+003, 6.36280e+001, 7.64077e+002,-1.91076e+002, 7.15297e+002,-3.29689e+002, 7.34104e+002,-8.73691e+002,-2.06501e+003
 0, 173,      -25.19,        0.00,   0,0, 41105209.800,112505.2098,    3.1, 9.98266e+002,-3.22790e+002, 9.32670e+002, 9.21019e+001, 7.97216e+002,-9.92253e+001, 7.53473e+002,-2.31115e+002, 6.67862e+002,-9.64406e+002,-1.52543e+003
 0, 174,      -25.34,        0.00,   0,0, 41105309.800,112505.3098,    4.9, 5.99967e+002, 7.70134e+002, 6.69230e+002,-3.32637e+001, 8.48493e+002,-1.75674e+001, 1.00421e+003,-1.72567e+002, 6.23567e+002,-9.90787e+002,-4.44051e+002
 0, 175,      -25.49,        0.00,   0,0, 41105409.800,112505.4098,    4.1, 3.97439e+002, 1.16183e+003, 5.91062e+002,-1.73942e+002, 9.47885e+002, 9.37476e+000, 1.07100e+003,-1.93207e+002, 7.49004e+002,-8.86919e+002,-8.28629e+001
 0, 176,      -25.63,        0.00,   0,0, 41105509.800,112505.5098,    1.9, 6.08645e+002, 9.16126e+002, 7.77082e+002,-1.20908e+002, 1.12487e+003,-6.52936e+001, 1.11170e+003,-1.91033e+002, 9.30034e+002,-8.15552e+002,-2.76660e+002
 0, 177,      -25.78,        0.00,   0,0, 41105609.800,112505.6098,    2.7, 7.95164e+002, 3.86328e+002, 1.06739e+003, 5.96442e+001, 1.16889e+003,-1.59323e+002, 1.19005e+003,-3.06921e+002, 1.04833e+003,-8.32504e+002,-8.52776e+002
 0, 178,      -25.92,        0.00,   0,0, 41105709.800,112505.7098,    6.5, 1.27796e+003,-3.36608e+002, 1.29630e+003, 8.74813e+001, 1.23260e+003,-8.10652e+001, 1.20553e+003,-3.63428e+002, 1.04043e+003,-9.22265e+002,-1.61588e+003
 0, 179,      -26.07,        0.00,   0,0, 41105809.800,112505.8098,    5.6, 1.56666e+003,-8.46255e+002, 1.34209e+003, 8.27305e+001, 1.29421e+003,-7.05812e+001, 1.00992e+003,-3.00233e+002, 9.04880e+002,-8.07411e+002,-1.94175e+003
 0, 180,      -26.21,        0.00,   0,0, 41105909.800,112505.9098,    1.4, 1.47971e+003,-8.33158e+002, 1.29933e+003, 1.07629e+002, 1.04821e+003,-1.96061e+002, 1.12353e+003,-2.55807e+002, 9.11162e+002,-7.98787e+002,-1.97618e+003
 0, 181,      -26.36,        0.00,   0,0, 41106009.800,112506.0098,    2.9, 1.03945e+003,-5.43690e+000, 1.07257e+003,-2.22686e+001, 1.13100e+003,-6.93575e+001, 9.03832e+002,-2.91665e+002, 8.43036e+002,-9.27301e+002,-1.31603e+003
 0, 182,      -26.50,        0.00,   0,0, 41106109.800,112506.1098,    5.2, 7.23631e+002, 8.15419e+002, 9.30860e+002,-1.74946e+002, 1.15651e+003,-8.39003e+000, 7.74850e+002,-3.29628e+002, 8.92873e+002,-1.02740e+003,-7.24942e+002
 0, 183,      -26.65,        0.00,   0,0, 41106209.800,112506.2098,    3.6, 6.14324e+002, 1.25537e+003, 7.09691e+002,-5.38183e+001, 9.63307e+002, 3.29711e+001, 9.51803e+002,-3.56283e+002, 8.29691e+002,-9.71995e+002,-9.37597e+001
 0, 184,      -26.80,        0.00,   0,0, 41106309.800,112506.3098,    1.6, 7.55287e+002, 8.86624e+002, 9.18354e+002,-1.91288e+001, 1.06786e+003, 9.13756e+000, 1.09469e+003,-2.86035e+002, 9.31949e+002,-7.36697e+002,-1.46099e+002
 0, 185,      -26.94,        0.00,   0,0, 41106409.800,112506.4098,    4.2, 1.34416e+003, 1.81266e+002, 1.38386e+003,-6.11933e+000, 1.21635e+003,-1.82099e+002, 1.26816e+003,-3.03574e+002, 1.20860e+003,-8.61766e+002,-1.17229e+003
 0, 186,      -27.09,        0.00,   0,0, 41106509.800,112506.5098,    4.0, 1.84297e+003,-5.23282e+002, 1.64638e+003, 3.81812e+001, 1.44795e+003,-1.00115e+002, 1.48791e+003,-3.63318e+002, 1.39470e+003,-9.85570e+002,-1.93410e+003
 0, 187,      -27.23,        0.00,   0,0, 41106609.800,112506.6098,    2.9, 1.83716e+003,-4.39401e+002, 1.74548e+003, 4.78634e+001, 1.55643e+003, 1.46798e+001, 1.51255e+003,-3.83825e+002, 1.41538e+003,-1.01141e+003,-1.77209e+003
 0, 188,      -27.38,        0.00,   0,0, 41106709.800,112506.7098,    1.3, 1.70375e+003,-1.26276e+002, 1.66628e+003,-3.27988e+001, 1.59463e+003, 2.66780e+001, 1.35841e+003,-3.51365e+002, 1.28750e+003,-1.05033e+003,-1.53409e+003
 0, 189,      -27.52,        0.00,   0,0, 41106809.800,112506.8098,    2.8, 1.22399e+003, 2.29722e+002, 1.34281e+003,-9.46018e+001, 1.46407e+003, 3.82441e+001, 1.30028e+003,-3.04191e+002, 1.14872e+003,-1.04802e+003,-1.17885e+003
 0, 190,      -27.67,        0.00,   0,0, 41106909.800,112506.9098,    2.0, 8.95451e+002, 4.96757e+002, 9.75185e+002,-6.03016e+001, 1.12970e+003,-1.18173e+002, 1.20110e+003,-1.96365e+002, 8.80070e+002,-1.05119e+003,-9.29271e+002
 0, 191,      -27.82,        0.00,   0,0, 41107009.900,112507.0099,    1.1, 8.07138e+002, 5.51648e+002, 8.50039e+002, 4.58272e+001, 9.74299e+002,-7.41336e+001, 9.27720e+002,-1.95056e+002, 8.28869e+002,-1.03553e+003,-7.07242e+002
 0, 192,      -27.96,        0.00,   0,0, 41107109.900,112507.1099,    1.9, 9.57205e+002, 3.86068e+002, 1.01223e+003, 6.40352e+001, 8.91072e+002,-1.05841e+002, 9.57852e+002,-2.50014e+002, 7.86199e+002,-9.90725e+002,-8.96477e+002
 0, 193,      -28.11,        0.00,   0,0, 41107209.900,112507.2099,    4.0, 1.12745e+003,-1.63354e+002, 1.05423e+003, 5.06540e+001, 8.89930e+002,-1.31544e+002, 8.20400e+002,-2.70707e+002, 7.39319e+002,-1.01237e+003,-1.52733e+003
 0, 194,      -28.25,        0.00,   0,0, 41107309.900,112507.3099,    4.6, 1.22626e+003,-5.53833e+002, 1.06283e+003, 5.12040e+001, 8.65623e+002,-7.54932e+001, 6.99801e+002,-2.60615e+002, 7.89020e+002,-9.89722e+002,-1.82846e+003
